dateFinal,timeFinal,Temperature,Humidity,CO2,TVOC,PM1
12/12/2022,16:18:26,36.49,55.97,413,1,17
12/12/2022,16:18:32,36.49,55.95,400,0,17
12/12/2022,16:18:38,36.49,55.96,400,0,17
12/12/2022,16:18:45,36.47,55.96,403,0,17
12/12/2022,16:18:52,36.5,55.96,408,1,17
12/12/2022,16:18:58,36.47,55.98,409,1,17
12/12/2022,16:19:05,36.48,55.95,409,1,17
12/12/2022,16:19:12,36.48,55.96,405,0,17
12/12/2022,16:19:18,36.47,55.96,415,2,17
12/12/2022,16:19:24,36.47,55.95,400,0,17
12/12/2022,16:19:30,36.48,55.96,400,0,17
12/12/2022,16:19:37,36.45,55.93,408,1,16
12/12/2022,16:19:44,36.49,55.92,426,3,16
12/12/2022,16:19:50,36.47,55.94,418,2,16
12/12/2022,16:19:56,36.46,55.92,418,2,16
12/12/2022,16:20:03,36.48,55.94,418,2,16
12/12/2022,16:20:09,36.45,55.96,422,3,16
12/12/2022,16:20:15,36.46,55.95,422,3,16
12/12/2022,16:20:22,36.45,55.96,422,3,17
12/12/2022,16:20:28,36.45,55.98,418,2,17
12/12/2022,16:20:34,36.46,55.98,418,2,18
12/12/2022,16:20:40,36.47,55.99,408,1,17
12/12/2022,16:20:46,36.46,55.98,408,1,16
12/12/2022,16:20:53,36.44,56,422,3,17
12/12/2022,16:20:59,36.44,56,416,2,17
12/12/2022,16:21:05,36.45,55.99,432,4,17
12/12/2022,16:21:12,36.45,56.01,418,2,17
12/12/2022,16:21:18,36.44,56.03,418,2,16
12/12/2022,16:21:24,36.45,56.03,418,2,16
12/12/2022,16:21:30,36.45,56.02,426,3,16
12/12/2022,16:21:37,36.46,56.02,418,2,16
12/12/2022,16:21:43,36.44,56.03,408,1,16
12/12/2022,16:21:49,36.42,56.04,408,1,16
12/12/2022,16:21:56,36.44,56.02,413,1,16
12/12/2022,16:22:03,36.43,56.05,408,1,15
12/12/2022,16:22:08,36.43,56.05,408,1,15
12/12/2022,16:22:15,36.43,56.04,422,3,16
12/12/2022,16:22:22,36.41,56.02,413,1,15
12/12/2022,16:22:30,36.42,56.03,403,0,16
12/12/2022,16:22:36,36.43,56.07,408,1,15
12/12/2022,16:22:42,36.42,56.08,400,0,15
12/12/2022,16:22:48,36.42,56.09,402,0,15
12/12/2022,16:22:54,36.42,56.09,402,0,15
12/12/2022,16:23:01,36.42,56.11,400,0,15
12/12/2022,16:23:07,36.38,56.11,403,0,15
12/12/2022,16:23:13,36.41,56.09,409,1,15
12/12/2022,16:23:19,36.42,56.1,400,0,15
12/12/2022,16:23:25,36.39,56.09,400,0,15
12/12/2022,16:23:31,36.41,56.1,414,2,15
12/12/2022,16:23:37,36.41,56.12,408,1,15
12/12/2022,16:23:43,36.39,56.11,418,2,15
12/12/2022,16:23:49,36.39,56.1,405,0,15
12/12/2022,16:23:55,36.38,56.11,405,0,15
12/12/2022,16:24:01,36.39,56.12,405,0,15
12/12/2022,16:24:07,36.38,56.12,415,2,15
12/12/2022,16:24:14,36.39,56.14,415,2,15
12/12/2022,16:24:20,36.38,56.14,418,2,16
12/12/2022,16:24:26,36.38,56.15,418,2,16
12/12/2022,16:24:32,36.37,56.15,415,2,15
12/12/2022,16:24:38,36.38,56.17,423,3,15
12/12/2022,16:24:44,36.38,56.18,405,0,15
12/12/2022,16:24:51,36.37,56.19,400,0,14
12/12/2022,16:24:57,36.38,56.18,402,0,13
12/12/2022,16:25:03,36.36,56.17,414,2,13
12/12/2022,16:25:09,36.35,56.19,400,0,13
12/12/2022,16:25:15,36.38,56.2,425,3,15
12/12/2022,16:25:21,36.36,56.17,436,5,15
12/12/2022,16:25:27,36.34,56.2,434,5,15
12/12/2022,16:25:33,36.34,56.18,434,5,15
12/12/2022,16:25:38,36.34,56.21,425,3,15
12/12/2022,16:25:44,36.34,56.22,425,3,15
12/12/2022,16:25:50,36.32,56.22,425,3,15
12/12/2022,16:25:58,36.33,56.22,436,5,15
12/12/2022,16:26:04,36.33,56.22,434,5,15
12/12/2022,16:26:10,36.32,56.24,442,6,15
12/12/2022,16:26:17,36.33,56.28,464,9,14
12/12/2022,16:26:23,36.33,56.31,442,6,14
12/12/2022,16:26:31,36.31,56.34,451,7,14
12/12/2022,16:26:37,36.33,56.36,456,8,14
12/12/2022,16:26:44,36.32,56.36,460,9,14
12/12/2022,16:26:51,36.32,56.37,456,8,14
12/12/2022,16:26:57,36.32,56.39,460,9,14
12/12/2022,16:27:03,36.32,56.4,460,9,14
12/12/2022,16:27:09,36.32,56.39,460,9,14
12/12/2022,16:27:16,36.31,56.36,477,11,15
12/12/2022,16:27:21,36.31,56.36,460,9,15
12/12/2022,16:27:27,36.31,56.38,477,11,14
12/12/2022,16:27:34,36.31,56.36,464,9,14
12/12/2022,16:27:40,36.3,56.36,460,9,14
12/12/2022,16:27:47,36.32,56.37,460,9,13
12/12/2022,16:27:52,36.32,56.37,477,11,13
12/12/2022,16:27:58,36.32,56.38,464,9,13
12/12/2022,16:28:04,36.32,56.39,486,13,13
12/12/2022,16:28:11,36.32,56.42,477,11,14
12/12/2022,16:28:17,36.32,56.44,477,11,15
12/12/2022,16:28:23,36.32,56.43,477,11,15
12/12/2022,16:28:30,36.33,56.43,493,14,14
12/12/2022,16:28:36,36.32,56.46,482,12,14
12/12/2022,16:28:43,36.31,56.48,477,11,14
12/12/2022,16:28:49,36.3,56.48,477,11,14
12/12/2022,16:28:57,36.3,56.48,477,11,14
12/12/2022,16:29:03,36.31,56.47,477,11,14
12/12/2022,16:29:10,36.32,56.47,482,12,14
12/12/2022,16:29:16,36.31,56.52,482,12,14
12/12/2022,16:29:22,36.31,56.54,477,11,14
12/12/2022,16:29:28,36.33,56.54,493,14,14
12/12/2022,16:29:34,36.32,56.57,472,10,14
12/12/2022,16:29:40,36.32,56.54,470,10,14
12/12/2022,16:29:47,36.31,56.51,476,11,14
12/12/2022,16:29:53,36.33,56.54,470,10,14
12/12/2022,16:30:00,36.33,56.57,470,10,14
12/12/2022,16:30:06,36.32,56.55,470,10,13
12/12/2022,16:30:12,36.34,56.55,476,11,14
12/12/2022,16:30:19,36.31,56.52,470,10,14
12/12/2022,16:30:25,36.32,56.52,463,9,14
12/12/2022,16:30:31,36.34,56.52,470,10,14
12/12/2022,16:30:38,36.32,56.53,485,12,13
12/12/2022,16:30:44,36.33,56.52,470,10,13
12/12/2022,16:30:49,36.32,56.55,492,14,13
12/12/2022,16:30:55,36.33,56.57,476,11,14
12/12/2022,16:31:01,36.31,56.58,476,11,13
12/12/2022,16:31:08,36.32,56.61,476,11,13
12/12/2022,16:31:15,36.33,56.59,476,11,13
12/12/2022,16:31:21,36.35,56.6,481,12,13
12/12/2022,16:31:27,36.34,56.58,476,11,13
12/12/2022,16:31:34,36.34,56.58,481,12,14
12/12/2022,16:31:39,36.34,56.57,485,12,14
12/12/2022,16:31:47,36.34,56.55,482,12,14
12/12/2022,16:31:53,36.33,56.56,478,11,13
12/12/2022,16:31:59,36.34,56.55,482,12,14
12/12/2022,16:32:05,36.35,56.58,465,9,14
12/12/2022,16:32:11,36.33,56.58,465,9,14
12/12/2022,16:32:16,36.35,56.57,465,9,14
12/12/2022,16:32:23,36.33,56.55,465,9,14
12/12/2022,16:32:29,36.33,56.57,488,13,13
12/12/2022,16:32:35,36.35,56.57,478,11,13
12/12/2022,16:32:41,36.33,56.57,473,11,13
12/12/2022,16:32:47,36.35,56.58,473,11,14
12/12/2022,16:32:54,36.32,56.56,473,11,14
12/12/2022,16:33:00,36.34,56.58,473,11,14
12/12/2022,16:33:06,36.32,56.59,465,9,14
12/12/2022,16:33:12,36.33,56.56,465,9,14
12/12/2022,16:33:18,36.33,56.57,461,9,14
12/12/2022,16:33:25,36.32,56.6,461,9,13
12/12/2022,16:33:31,36.34,56.61,465,9,13
12/12/2022,16:33:37,36.33,56.62,461,9,13
12/12/2022,16:33:43,36.34,56.62,473,11,14
12/12/2022,16:33:49,36.34,56.62,456,8,14
12/12/2022,16:33:55,36.34,56.66,465,9,14
12/12/2022,16:34:01,36.34,56.66,473,11,14
12/12/2022,16:34:07,36.33,56.65,482,12,14
12/12/2022,16:34:14,36.33,56.65,482,12,14
12/12/2022,16:34:20,36.33,56.65,488,13,14
12/12/2022,16:34:26,36.32,56.65,488,13,15
12/12/2022,16:34:32,36.32,56.64,495,14,14
12/12/2022,16:34:37,36.33,56.65,515,17,14
12/12/2022,16:34:44,36.32,56.61,495,14,14
12/12/2022,16:34:50,36.32,56.62,498,14,13
12/12/2022,16:34:57,36.32,56.61,498,14,13
12/12/2022,16:35:04,36.34,56.63,498,14,13
12/12/2022,16:35:10,36.33,56.64,503,15,13
12/12/2022,16:35:17,36.34,56.66,498,14,13
12/12/2022,16:35:23,36.32,56.68,495,14,13
12/12/2022,16:35:28,36.33,56.71,495,14,13
12/12/2022,16:35:34,36.32,56.69,495,14,13
12/12/2022,16:35:40,36.32,56.7,502,15,14
12/12/2022,16:35:47,36.33,56.7,497,14,14
12/12/2022,16:35:53,36.34,56.69,487,13,14
12/12/2022,16:35:59,36.34,56.69,477,11,14
12/12/2022,16:36:05,36.31,56.69,481,12,14
12/12/2022,16:36:11,36.33,56.68,481,12,14
12/12/2022,16:36:18,36.33,56.68,481,12,14
12/12/2022,16:36:23,36.34,56.66,493,14,13
12/12/2022,16:36:29,36.34,56.66,477,11,13
12/12/2022,16:36:36,36.32,56.63,481,12,14
12/12/2022,16:36:42,36.33,56.66,472,10,14
12/12/2022,16:36:48,36.33,56.65,472,10,14
12/12/2022,16:36:53,36.34,56.66,493,14,14
12/12/2022,16:37:00,36.33,56.69,497,14,15
12/12/2022,16:37:06,36.32,56.66,487,13,14
12/12/2022,16:37:12,36.34,56.72,497,14,14
12/12/2022,16:37:19,36.34,56.73,487,13,14
12/12/2022,16:37:25,36.32,56.75,477,11,14
12/12/2022,16:37:31,36.34,56.76,477,11,14
12/12/2022,16:37:38,36.34,56.74,493,14,14
12/12/2022,16:37:45,36.32,56.73,487,13,14
12/12/2022,16:37:51,36.34,56.72,477,11,14
12/12/2022,16:37:57,36.32,56.72,477,11,13
12/12/2022,16:38:03,36.32,56.73,472,10,15
12/12/2022,16:38:09,36.32,56.74,464,9,15
12/12/2022,16:38:15,36.33,56.71,464,9,15
12/12/2022,16:38:22,36.32,56.71,477,11,15
12/12/2022,16:38:28,36.32,56.71,477,11,16
12/12/2022,16:38:34,36.34,56.7,477,11,16
12/12/2022,16:38:40,36.34,56.71,485,12,16
12/12/2022,16:38:49,36.32,56.69,491,13,15
12/12/2022,16:38:55,36.32,56.73,475,11,14
12/12/2022,16:39:02,36.32,56.7,475,11,14
12/12/2022,16:39:08,36.32,56.68,475,11,14
12/12/2022,16:39:14,36.31,56.69,475,11,14
12/12/2022,16:39:20,36.33,56.67,475,11,14
12/12/2022,16:39:28,36.31,56.69,475,11,14
12/12/2022,16:39:33,36.3,56.69,475,11,14
12/12/2022,16:39:40,36.32,56.69,495,14,14
12/12/2022,16:39:46,36.32,56.69,491,13,13
12/12/2022,16:39:51,36.3,56.69,475,11,14
12/12/2022,16:39:57,36.3,56.71,485,12,14
12/12/2022,16:40:03,36.32,56.7,478,11,15
12/12/2022,16:40:10,36.3,56.7,485,12,15
12/12/2022,16:40:16,36.3,56.73,495,14,15
12/12/2022,16:40:23,36.31,56.73,495,14,15
12/12/2022,16:40:29,36.3,56.73,475,11,15
12/12/2022,16:40:36,36.31,56.75,475,11,16
12/12/2022,16:40:42,36.32,56.72,473,11,15
12/12/2022,16:40:49,36.3,56.69,493,14,15
12/12/2022,16:40:56,36.31,56.7,483,12,15
12/12/2022,16:41:02,36.31,56.69,483,12,15
12/12/2022,16:41:09,36.32,56.63,477,11,14
12/12/2022,16:41:15,36.32,56.6,483,12,14
12/12/2022,16:41:22,36.29,56.55,477,11,14
12/12/2022,16:41:28,36.3,56.43,443,6,14
12/12/2022,16:41:34,36.29,56.3,443,6,14
12/12/2022,16:41:40,36.3,56.22,447,7,14
12/12/2022,16:41:47,36.3,56.13,447,7,13
12/12/2022,16:41:53,36.3,56.14,456,8,12
12/12/2022,16:42:00,36.31,56.12,461,9,13
12/12/2022,16:42:06,36.3,56.11,461,9,13
12/12/2022,16:42:13,36.3,56.09,461,9,13
12/12/2022,16:42:21,36.3,56.11,465,9,12
12/12/2022,16:42:27,36.3,56.08,477,11,12
12/12/2022,16:42:33,36.31,56.08,473,11,13
12/12/2022,16:42:39,36.29,56.06,461,9,13
12/12/2022,16:42:45,36.3,56.04,465,9,12
12/12/2022,16:42:51,36.29,56.05,465,9,13
12/12/2022,16:42:57,36.3,56.04,483,12,12
12/12/2022,16:43:03,36.29,56.03,465,9,12
12/12/2022,16:43:09,36.29,56.03,465,9,12
12/12/2022,16:43:15,36.3,56.03,477,11,12
12/12/2022,16:43:23,36.3,56.03,473,11,12
12/12/2022,16:43:29,36.29,56.04,473,11,12
12/12/2022,16:43:35,36.29,56.06,473,11,12
12/12/2022,16:43:41,36.3,56.09,473,11,13
12/12/2022,16:43:47,36.28,56.1,465,9,13
12/12/2022,16:43:53,36.29,56.11,465,9,13
12/12/2022,16:43:59,36.29,56.08,465,9,13
12/12/2022,16:44:05,36.29,56.01,461,9,13
12/12/2022,16:44:11,36.28,55.95,483,12,12
12/12/2022,16:44:17,36.28,55.88,461,9,12
12/12/2022,16:44:24,36.28,55.85,465,9,12
12/12/2022,16:44:30,36.29,55.81,477,11,12
12/12/2022,16:44:36,36.29,55.78,456,8,12
12/12/2022,16:44:44,36.26,55.77,459,8,12
12/12/2022,16:44:50,36.29,55.77,459,8,11
12/12/2022,16:44:57,36.28,55.75,463,9,11
12/12/2022,16:45:03,36.28,55.77,470,10,11
12/12/2022,16:45:10,36.28,55.8,470,10,11
12/12/2022,16:45:17,36.28,55.81,481,12,12
12/12/2022,16:45:23,36.28,55.83,459,8,12
12/12/2022,16:45:29,36.25,55.79,459,8,12
12/12/2022,16:45:35,36.26,55.77,463,9,12
12/12/2022,16:45:42,36.28,55.75,463,9,12
12/12/2022,16:45:47,36.25,55.74,463,9,12
12/12/2022,16:45:53,36.25,55.77,463,9,12
12/12/2022,16:45:59,36.28,55.76,463,9,12
12/12/2022,16:46:05,36.25,55.79,475,11,12
12/12/2022,16:46:11,36.29,55.77,448,7,12
12/12/2022,16:46:17,36.24,55.8,448,7,12
12/12/2022,16:46:23,36.25,55.77,454,8,12
12/12/2022,16:46:29,36.25,55.79,459,8,12
12/12/2022,16:46:35,36.26,55.77,454,8,12
12/12/2022,16:46:41,36.26,55.77,473,11,12
12/12/2022,16:46:47,36.24,55.76,457,8,12
12/12/2022,16:46:53,36.24,55.75,473,11,11
12/12/2022,16:46:59,36.24,55.73,457,8,11
12/12/2022,16:47:05,36.28,55.73,462,9,11
12/12/2022,16:47:11,36.28,55.74,462,9,10
12/12/2022,16:47:17,36.26,55.73,447,7,10
12/12/2022,16:47:23,36.23,55.65,444,6,10
12/12/2022,16:47:29,36.24,55.62,466,10,10
12/12/2022,16:47:36,36.23,55.58,457,8,11
12/12/2022,16:47:42,36.25,55.58,452,7,11
12/12/2022,16:47:48,36.23,55.56,457,8,11
12/12/2022,16:47:54,36.24,55.58,466,10,11
12/12/2022,16:48:01,36.23,55.59,473,11,10
12/12/2022,16:48:08,36.23,55.61,473,11,10
12/12/2022,16:48:15,36.23,55.56,466,10,10
12/12/2022,16:48:22,36.24,55.59,473,11,9
12/12/2022,16:48:28,36.23,55.55,495,14,10
12/12/2022,16:48:34,36.24,55.58,480,12,10
12/12/2022,16:48:41,36.23,55.55,470,10,10
12/12/2022,16:48:47,36.23,55.51,470,10,10
12/12/2022,16:48:53,36.25,55.5,477,11,10
12/12/2022,16:48:59,36.21,55.5,477,11,9
12/12/2022,16:49:05,36.22,55.48,492,14,9
12/12/2022,16:49:11,36.23,55.46,477,11,9
12/12/2022,16:49:17,36.23,55.48,482,12,9
12/12/2022,16:49:23,36.23,55.5,486,13,9
12/12/2022,16:49:29,36.23,55.52,482,12,10
12/12/2022,16:49:37,36.24,55.53,482,12,10
12/12/2022,16:49:44,36.21,55.56,482,12,11
12/12/2022,16:49:51,36.23,55.59,486,13,10
12/12/2022,16:49:57,36.22,55.61,486,13,10
12/12/2022,16:50:04,36.21,55.62,508,16,9
12/12/2022,16:50:10,36.21,55.62,486,13,9
12/12/2022,16:50:16,36.21,55.65,486,13,9
12/12/2022,16:50:22,36.22,55.63,492,14,9
12/12/2022,16:50:28,36.22,55.62,486,13,9
12/12/2022,16:50:34,36.23,55.63,486,13,9
12/12/2022,16:50:43,36.22,55.59,482,12,9
12/12/2022,16:50:50,36.21,55.59,486,13,9
12/12/2022,16:50:56,36.23,55.62,492,14,9
12/12/2022,16:51:02,36.23,55.62,508,16,10
12/12/2022,16:51:09,36.21,55.62,492,14,10
12/12/2022,16:51:15,36.2,55.63,486,13,9
12/12/2022,16:51:21,36.22,55.63,482,12,9
12/12/2022,16:51:27,36.22,55.65,486,13,9
12/12/2022,16:51:34,36.2,55.63,464,9,9
12/12/2022,16:51:40,36.21,55.63,454,8,10
12/12/2022,16:51:46,36.21,55.62,459,8,11
12/12/2022,16:51:52,36.22,55.59,444,6,10
12/12/2022,16:51:58,36.22,55.57,444,6,9
12/12/2022,16:52:04,36.19,55.56,441,6,9
12/12/2022,16:52:10,36.21,55.57,441,6,10
12/12/2022,16:52:16,36.2,55.56,448,7,10
12/12/2022,16:52:22,36.21,55.54,441,6,10
12/12/2022,16:52:28,36.2,55.55,444,6,10
12/12/2022,16:52:34,36.21,55.55,454,8,10
12/12/2022,16:52:40,36.19,55.55,448,7,9
12/12/2022,16:52:46,36.2,55.55,444,6,10
12/12/2022,16:52:55,36.19,55.53,441,6,9
12/12/2022,16:53:01,36.18,55.51,444,6,9
12/12/2022,16:53:07,36.19,55.51,424,3,9
12/12/2022,16:53:13,36.18,55.52,427,4,9
12/12/2022,16:53:21,36.19,55.52,427,4,9
12/12/2022,16:53:27,36.18,55.53,427,4,9
12/12/2022,16:53:35,36.19,55.54,426,3,9
12/12/2022,16:53:41,36.17,55.55,443,6,9
12/12/2022,16:53:47,36.17,55.55,426,3,9
12/12/2022,16:53:54,36.17,55.55,423,3,9
12/12/2022,16:54:01,36.15,55.55,423,3,8
12/12/2022,16:54:08,36.15,55.55,423,3,9
12/12/2022,16:54:15,36.15,55.55,426,3,9
12/12/2022,16:54:21,36.15,55.55,434,5,9
12/12/2022,16:54:27,36.15,55.54,434,5,9
12/12/2022,16:54:33,36.16,55.48,426,3,9
12/12/2022,16:54:40,36.13,55.47,447,7,9
12/12/2022,16:54:46,36.12,55.44,434,5,9
12/12/2022,16:54:53,36.15,55.44,439,5,9
12/12/2022,16:55:00,36.15,55.45,439,5,9
12/12/2022,16:55:06,36.11,55.47,443,6,9
12/12/2022,16:55:14,36.13,55.48,452,7,9
12/12/2022,16:55:20,36.12,55.51,457,8,8
12/12/2022,16:55:26,36.11,55.5,457,8,8
12/12/2022,16:55:33,36.11,55.51,457,8,9
12/12/2022,16:55:39,36.13,55.54,473,11,9
12/12/2022,16:55:45,36.1,55.53,456,8,9
12/12/2022,16:55:51,36.11,55.55,451,7,8
12/12/2022,16:55:57,36.11,55.57,451,7,8
12/12/2022,16:56:03,36.1,55.57,461,9,9
12/12/2022,16:56:09,36.13,55.59,456,8,9
12/12/2022,16:56:16,36.09,55.62,482,12,9
12/12/2022,16:56:23,36.1,55.66,461,9,9
12/12/2022,16:56:29,36.1,55.66,464,9,9
12/12/2022,16:56:36,36.09,55.64,461,9,9
12/12/2022,16:56:41,36.1,55.66,487,13,9
12/12/2022,16:56:48,36.1,55.68,464,9,9
12/12/2022,16:56:55,36.11,55.66,473,11,8
12/12/2022,16:57:01,36.08,55.67,473,11,8
12/12/2022,16:57:08,36.1,55.68,473,11,8
12/12/2022,16:57:14,36.09,55.66,482,12,8
12/12/2022,16:57:21,36.09,55.69,473,11,8
12/12/2022,16:57:26,36.09,55.68,464,9,7
12/12/2022,16:57:32,36.1,55.68,478,11,7
12/12/2022,16:57:38,36.1,55.66,463,9,8
12/12/2022,16:57:44,36.09,55.67,463,9,8
12/12/2022,16:57:51,36.1,55.63,463,9,8
12/12/2022,16:57:57,36.1,55.59,455,8,8
12/12/2022,16:58:03,36.09,55.6,455,8,8
12/12/2022,16:58:10,36.07,55.59,450,7,8
12/12/2022,16:58:16,36.08,55.63,450,7,7
12/12/2022,16:58:23,36.1,55.65,450,7,7
12/12/2022,16:58:29,36.1,55.66,450,7,8
12/12/2022,16:58:36,36.08,55.67,455,8,8
12/12/2022,16:58:43,36.09,55.7,455,8,9
12/12/2022,16:58:52,36.09,55.7,463,9,8
12/12/2022,16:58:58,36.09,55.7,463,9,9
12/12/2022,16:59:05,36.08,55.7,463,9,8
12/12/2022,16:59:12,36.09,55.65,477,11,8
12/12/2022,16:59:20,36.07,55.66,460,9,8
12/12/2022,16:59:26,36.07,55.62,463,9,8
12/12/2022,16:59:32,36.08,55.63,472,10,8
12/12/2022,16:59:38,36.07,55.59,462,9,8
12/12/2022,16:59:45,36.07,55.57,459,8,8
12/12/2022,16:59:52,36.06,55.59,459,8,8
12/12/2022,16:59:58,36.07,55.57,462,9,8
12/12/2022,17:00:05,36.06,55.55,462,9,8
12/12/2022,17:00:11,36.05,55.51,462,9,8
12/12/2022,17:00:17,36.07,55.47,462,9,8
12/12/2022,17:00:23,36.06,55.4,462,9,8
12/12/2022,17:00:29,36.05,55.4,462,9,8
12/12/2022,17:00:36,36.06,55.35,476,11,7
12/12/2022,17:00:43,36.05,55.32,462,9,7
12/12/2022,17:00:49,36.06,55.36,462,9,7
12/12/2022,17:00:56,36.05,55.41,459,8,7
12/12/2022,17:01:02,36.04,55.41,459,8,8
12/12/2022,17:01:09,36.05,55.41,470,10,8
12/12/2022,17:01:15,36.05,55.4,462,9,8
12/12/2022,17:01:22,36.04,55.4,454,8,8
12/12/2022,17:01:29,36.05,55.43,454,8,8
12/12/2022,17:01:35,36.04,55.43,470,10,8
12/12/2022,17:01:41,36.05,55.41,454,8,8
12/12/2022,17:01:47,36.04,55.4,476,11,8
12/12/2022,17:01:53,36.06,55.42,462,9,8
12/12/2022,17:02:01,36.03,55.4,462,9,7
12/12/2022,17:02:07,36.04,55.41,459,8,7
12/12/2022,17:02:14,36.03,55.41,459,8,7
12/12/2022,17:02:20,36.05,55.4,459,8,7
12/12/2022,17:02:27,36.02,55.39,462,9,7
12/12/2022,17:02:34,36.03,55.37,473,11,8
12/12/2022,17:02:40,36.02,55.35,456,8,7
12/12/2022,17:02:48,36.02,55.33,456,8,7
12/12/2022,17:02:55,36.02,55.31,456,8,7
12/12/2022,17:03:02,36.02,55.29,451,7,7
12/12/2022,17:03:08,36.02,55.3,456,8,7
12/12/2022,17:03:14,36.02,55.27,456,8,7
12/12/2022,17:03:21,36.01,55.28,456,8,7
12/12/2022,17:03:28,36.02,55.29,456,8,6
12/12/2022,17:03:34,36.01,55.3,456,8,6
12/12/2022,17:03:40,36.02,55.3,465,9,7
12/12/2022,17:03:46,35.99,55.33,460,9,7
12/12/2022,17:03:53,36.01,55.34,460,9,7
12/12/2022,17:04:01,36.04,55.32,460,9,7
12/12/2022,17:04:07,36.02,55.26,456,8,6
12/12/2022,17:04:13,36.01,55.22,456,8,6
12/12/2022,17:04:19,36.02,55.19,451,7,6
12/12/2022,17:04:25,36.03,55.17,460,9,6
12/12/2022,17:04:31,36.02,55.22,451,7,6
12/12/2022,17:04:37,36.02,55.24,451,7,7
12/12/2022,17:04:44,35.99,55.24,451,7,7
12/12/2022,17:04:51,36.01,55.26,446,7,6
12/12/2022,17:04:58,35.98,55.26,446,7,6
12/12/2022,17:05:04,36.01,55.23,451,7,6
12/12/2022,17:05:11,35.99,55.2,436,5,7
12/12/2022,17:05:17,35.98,55.11,436,5,7
12/12/2022,17:05:23,36.01,55.06,436,5,7
12/12/2022,17:05:30,35.97,55.04,436,5,6
12/12/2022,17:05:37,35.99,55.03,436,5,6
12/12/2022,17:05:43,35.98,55,436,5,6
12/12/2022,17:05:49,35.97,55.02,442,6,6
12/12/2022,17:05:56,35.98,55.02,446,7,6
12/12/2022,17:06:02,35.97,55.06,446,7,6
12/12/2022,17:06:08,36.01,55.08,451,7,6
12/12/2022,17:06:14,36.01,55.07,451,7,7
12/12/2022,17:06:20,35.98,55.1,446,7,6
12/12/2022,17:06:26,36.01,55.09,456,8,6
12/12/2022,17:06:32,36.01,55.08,445,6,6
12/12/2022,17:06:38,35.96,55.07,445,6,6
12/12/2022,17:06:44,35.99,55.08,455,8,6
12/12/2022,17:06:50,35.98,55.06,450,7,6
12/12/2022,17:06:57,35.98,55.05,445,6,6
12/12/2022,17:07:03,35.97,55.04,455,8,6
12/12/2022,17:07:09,35.97,55.04,445,6,6
12/12/2022,17:07:15,35.97,55.02,441,6,6
12/12/2022,17:07:21,35.97,55.03,459,8,6
12/12/2022,17:07:28,35.95,55.04,450,7,6
12/12/2022,17:07:34,35.97,55.04,455,8,6
12/12/2022,17:07:42,35.96,55.06,455,8,7
12/12/2022,17:07:49,35.97,55.08,455,8,7
12/12/2022,17:07:55,35.96,55.11,459,8,7
12/12/2022,17:08:01,35.97,55.11,472,10,6
12/12/2022,17:08:09,35.96,55.13,455,8,6
12/12/2022,17:08:16,35.96,55.16,455,8,6
12/12/2022,17:08:22,35.96,55.15,445,6,6
12/12/2022,17:08:28,35.95,55.2,441,6,6
12/12/2022,17:08:34,35.95,55.19,447,7,6
12/12/2022,17:08:40,35.96,55.23,438,5,6
12/12/2022,17:08:46,35.95,55.22,438,5,6
12/12/2022,17:08:53,35.96,55.22,438,5,6
12/12/2022,17:08:59,35.96,55.23,438,5,6
12/12/2022,17:09:06,35.96,55.23,438,5,6
12/12/2022,17:09:12,35.93,55.23,433,5,6
12/12/2022,17:09:19,35.95,55.23,433,5,6
12/12/2022,17:09:25,35.96,55.22,438,5,6
12/12/2022,17:09:31,35.96,55.23,433,5,5
12/12/2022,17:09:37,35.94,55.2,443,6,6
12/12/2022,17:09:43,35.96,55.21,423,3,6
12/12/2022,17:09:49,35.95,55.2,417,2,6
12/12/2022,17:09:56,35.94,55.17,423,3,6
12/12/2022,17:10:03,35.93,55.16,427,4,6
12/12/2022,17:10:09,35.92,55.14,417,2,6
12/12/2022,17:10:15,35.93,55.16,433,5,6
12/12/2022,17:10:21,35.94,55.14,433,5,6
12/12/2022,17:10:27,35.95,55.15,417,2,6
12/12/2022,17:10:34,35.93,55.13,423,3,6
12/12/2022,17:10:40,35.94,55.12,438,5,6
12/12/2022,17:10:47,35.93,55.17,447,7,7
12/12/2022,17:10:54,35.91,55.19,433,5,6
12/12/2022,17:11:00,35.93,55.18,427,4,6
12/12/2022,17:11:07,35.92,55.19,427,4,6
12/12/2022,17:11:14,35.92,55.22,423,3,5
12/12/2022,17:11:21,35.92,55.23,423,3,5
12/12/2022,17:11:27,35.91,55.25,433,5,5
12/12/2022,17:11:33,35.93,55.26,432,4,6
12/12/2022,17:11:39,35.92,55.3,446,7,6
12/12/2022,17:11:47,35.92,55.33,432,4,5
12/12/2022,17:11:54,35.91,55.32,436,5,5
12/12/2022,17:12:00,35.92,55.35,442,6,5
12/12/2022,17:12:06,35.91,55.35,461,9,5
12/12/2022,17:12:13,35.92,55.35,442,6,5
12/12/2022,17:12:20,35.9,55.37,442,6,6
12/12/2022,17:12:28,35.9,55.33,432,4,6
12/12/2022,17:12:36,35.92,55.33,424,3,6
12/12/2022,17:12:42,35.89,55.33,424,3,6
12/12/2022,17:12:48,35.92,55.32,420,3,5
12/12/2022,17:12:54,35.92,55.32,420,3,5
12/12/2022,17:13:00,35.9,55.34,420,3,5
12/12/2022,17:13:06,35.9,55.34,424,3,5
